run_kind,run_index,seed,step,operation,direction,seat,route,message_kind,payload_bytes,encode_ns,decode_ns
"warmup","0","20260910","0","INITIAL","host_to_recipient","0","host_local_object","welcome",,,
"warmup","0","20260910","1","JOIN","client_to_host","1","remote_codec","join","192","47128151","19795451"
"warmup","0","20260910","1","JOIN","host_to_recipient","1","remote_codec","welcome","599","7200974","4488488"
"warmup","0","20260910","1","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","2","JOIN","client_to_host","2","remote_codec","join","192","180247","400269"
"warmup","0","20260910","2","JOIN","host_to_recipient","2","remote_codec","welcome","671","528470","1290086"
"warmup","0","20260910","2","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","2","JOIN","host_to_recipient","1","remote_codec","snapshot","554","294021","1207411"
"warmup","0","20260910","3","JOIN","client_to_host","3","remote_codec","join","193","143549","328605"
"warmup","0","20260910","3","JOIN","host_to_recipient","3","remote_codec","welcome","744","512721","1246495"
"warmup","0","20260910","3","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","3","JOIN","host_to_recipient","1","remote_codec","snapshot","627","403045","1355108"
"warmup","0","20260910","3","JOIN","host_to_recipient","2","remote_codec","snapshot","627","402734","958035"
"warmup","0","20260910","4","JOIN","client_to_host","4","remote_codec","join","193","195215","329267"
"warmup","0","20260910","4","JOIN","host_to_recipient","4","remote_codec","welcome","817","367318","974546"
"warmup","0","20260910","4","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","4","JOIN","host_to_recipient","1","remote_codec","snapshot","700","275636","1236737"
"warmup","0","20260910","4","JOIN","host_to_recipient","2","remote_codec","snapshot","700","322203","912339"
"warmup","0","20260910","4","JOIN","host_to_recipient","3","remote_codec","snapshot","700","364373","950931"
"warmup","0","20260910","5","JOIN","client_to_host","5","remote_codec","join","193","165981","204543"
"warmup","0","20260910","5","JOIN","host_to_recipient","5","remote_codec","welcome","890","311874","937156"
"warmup","0","20260910","5","JOIN","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","5","JOIN","host_to_recipient","1","remote_codec","snapshot","773","330770","790220"
"warmup","0","20260910","5","JOIN","host_to_recipient","2","remote_codec","snapshot","773","281097","732301"
"warmup","0","20260910","5","JOIN","host_to_recipient","3","remote_codec","snapshot","773","273462","765404"
"warmup","0","20260910","5","JOIN","host_to_recipient","4","remote_codec","snapshot","773","273191","1284757"
"warmup","0","20260910","6","READY","client_to_host","1","remote_codec","command","163","7407582","481852"
"warmup","0","20260910","6","READY","host_to_recipient","1","remote_codec","receipt","154","1611929","552615"
"warmup","0","20260910","6","READY","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","6","READY","host_to_recipient","1","remote_codec","snapshot","772","355767","1058803"
"warmup","0","20260910","6","READY","host_to_recipient","2","remote_codec","snapshot","772","339646","959357"
"warmup","0","20260910","6","READY","host_to_recipient","3","remote_codec","snapshot","772","266159","697646"
"warmup","0","20260910","6","READY","host_to_recipient","4","remote_codec","snapshot","772","240060","1149103"
"warmup","0","20260910","6","READY","host_to_recipient","5","remote_codec","snapshot","772","314389","964867"
"warmup","0","20260910","7","READY","client_to_host","2","remote_codec","command","163","170950","337873"
"warmup","0","20260910","7","READY","host_to_recipient","2","remote_codec","receipt","154","202208","317034"
"warmup","0","20260910","7","READY","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","7","READY","host_to_recipient","1","remote_codec","snapshot","771","262472","890428"
"warmup","0","20260910","7","READY","host_to_recipient","2","remote_codec","snapshot","771","266069","842729"
"warmup","0","20260910","7","READY","host_to_recipient","3","remote_codec","snapshot","771","241863","1026973"
"warmup","0","20260910","7","READY","host_to_recipient","4","remote_codec","snapshot","771","357440","866243"
"warmup","0","20260910","7","READY","host_to_recipient","5","remote_codec","snapshot","771","259115","838421"
"warmup","0","20260910","8","READY","client_to_host","3","remote_codec","command","163","187551","294892"
"warmup","0","20260910","8","READY","host_to_recipient","3","remote_codec","receipt","154","154911","270978"
"warmup","0","20260910","8","READY","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","8","READY","host_to_recipient","1","remote_codec","snapshot","770","321853","951894"
"warmup","0","20260910","8","READY","host_to_recipient","2","remote_codec","snapshot","770","293139","1003269"
"warmup","0","20260910","8","READY","host_to_recipient","3","remote_codec","snapshot","770","266199","837669"
"warmup","0","20260910","8","READY","host_to_recipient","4","remote_codec","snapshot","770","314589","742511"
"warmup","0","20260910","8","READY","host_to_recipient","5","remote_codec","snapshot","770","336050","690624"
"warmup","0","20260910","9","READY","client_to_host","4","remote_codec","command","163","161914","309740"
"warmup","0","20260910","9","READY","host_to_recipient","4","remote_codec","receipt","154","126807","234970"
"warmup","0","20260910","9","READY","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","9","READY","host_to_recipient","1","remote_codec","snapshot","769","228228","684312"
"warmup","0","20260910","9","READY","host_to_recipient","2","remote_codec","snapshot","769","242194","695743"
"warmup","0","20260910","9","READY","host_to_recipient","3","remote_codec","snapshot","769","245971","757439"
"warmup","0","20260910","9","READY","host_to_recipient","4","remote_codec","snapshot","769","233107","705412"
"warmup","0","20260910","9","READY","host_to_recipient","5","remote_codec","snapshot","769","245029","695443"
"warmup","0","20260910","10","READY","client_to_host","5","remote_codec","command","163","206998","240782"
"warmup","0","20260910","10","READY","host_to_recipient","5","remote_codec","receipt","155","121097","221054"
"warmup","0","20260910","10","READY","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","10","READY","host_to_recipient","1","remote_codec","snapshot","769","246482","654896"
"warmup","0","20260910","10","READY","host_to_recipient","2","remote_codec","snapshot","769","242043","707505"
"warmup","0","20260910","10","READY","host_to_recipient","3","remote_codec","snapshot","769","222698","658102"
"warmup","0","20260910","10","READY","host_to_recipient","4","remote_codec","snapshot","769","221935","690383"
"warmup","0","20260910","10","READY","host_to_recipient","5","remote_codec","snapshot","769","221304","651911"
"warmup","0","20260910","11","START_GAME","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","11","START_GAME","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","11","START_GAME","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","11","START_GAME","host_to_recipient","1","remote_codec","snapshot","1731","2523908","1956004"
"warmup","0","20260910","11","START_GAME","host_to_recipient","2","remote_codec","snapshot","1732","495167","1381928"
"warmup","0","20260910","11","START_GAME","host_to_recipient","3","remote_codec","snapshot","1729","422151","1592142"
"warmup","0","20260910","11","START_GAME","host_to_recipient","4","remote_codec","snapshot","1731","417823","1469543"
"warmup","0","20260910","11","START_GAME","host_to_recipient","5","remote_codec","snapshot","1732","319549","1801154"
"warmup","0","20260910","12","PLAY_ONE","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1756","476653","1650873"
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1759","356528","1269278"
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1756","295924","1132912"
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1758","284613","1179730"
"warmup","0","20260910","12","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1759","344996","1234833"
"warmup","0","20260910","13","PLAY_ONE","client_to_host","1","remote_codec","command","172","204133","378018"
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","1","remote_codec","receipt","155","149721","301856"
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1728","326852","1223392"
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1757","322413","1190610"
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1756","307325","1067139"
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1758","280065","1088298"
"warmup","0","20260910","13","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1759","303629","1046500"
"warmup","0","20260910","14","PLAY_ONE","client_to_host","2","remote_codec","command","172","167554","340198"
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","2","remote_codec","receipt","155","160320","268373"
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1728","340447","1039577"
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1729","300654","970317"
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1754","273934","1040669"
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1758","292979","863007"
"warmup","0","20260910","14","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1759","268914","800189"
"warmup","0","20260910","15","PLAY_ONE","client_to_host","3","remote_codec","command","172","185878","196699"
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","3","remote_codec","receipt","155","102963","205936"
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1728","284633","885409"
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1729","242374","795540"
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1727","211967","789820"
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1756","226955","1172877"
"warmup","0","20260910","15","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1759","246642","932597"
"warmup","0","20260910","16","PLAY_ONE","client_to_host","4","remote_codec","command","172","118712","304119"
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","4","remote_codec","receipt","155","106910","176721"
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1728","198422","853689"
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1729","354815","859239"
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1727","229640","691966"
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1729","456756","845584"
"warmup","0","20260910","16","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1757","221856","804827"
"warmup","0","20260910","17","PLAY_ONE","client_to_host","5","remote_codec","command","172","194214","260688"
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","5","remote_codec","receipt","155","106590","169176"
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1728","217517","688579"
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1729","211126","806771"
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1727","213439","651040"
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1729","202168","604462"
"warmup","0","20260910","17","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1730","203501","624530"
"warmup","0","20260910","18","CHALLENGE","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1902","279755","831727"
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1903","203131","707846"
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1901","226805","836897"
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1903","250299","716061"
"warmup","0","20260910","18","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1904","234510","683290"
"warmup","0","20260910","19","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1926","227416","1416844"
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1928","399328","667089"
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1929","220904","567322"
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1927","223178","692929"
"warmup","0","20260910","19","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1928","223318","635791"
"warmup","0","20260910","20","PLAY_ONE","client_to_host","1","remote_codec","command","172","157034","194144"
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","1","remote_codec","receipt","155","117270","163707"
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1925","206006","563996"
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1953","189084","597048"
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1956","247163","552605"
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1954","259857","966621"
"warmup","0","20260910","20","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1955","194104","668091"
"warmup","0","20260910","21","CHALLENGE","client_to_host","2","remote_codec","command","151","193081","223258"
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","2","remote_codec","receipt","155","109515","146174"
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1902","203260","600865"
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1932","198582","689441"
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1933","286757","681326"
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1931","236363","666940"
"warmup","0","20260910","21","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1932","208771","605414"
"warmup","0","20260910","22","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1928","221655","592370"
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1926","251130","682509"
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1927","227005","544199"
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1930","236613","556242"
"warmup","0","20260910","22","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1927","188834","541815"
"warmup","0","20260910","23","PLAY_ONE","client_to_host","2","remote_codec","command","172","112882","241522"
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","2","remote_codec","receipt","155","127159","175879"
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1955","209212","517289"
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1925","203461","494777"
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1952","212838","542225"
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1957","179777","525334"
"warmup","0","20260910","23","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1954","183384","498744"
"warmup","0","20260910","24","CHALLENGE","client_to_host","3","remote_codec","command","151","176500","139872"
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","3","remote_codec","receipt","155","108523","138670"
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1930","198432","674173"
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1781","196418","488936"
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1929","165410","491831"
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1932","146314","553387"
"warmup","0","20260910","24","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1929","187892","693709"
"warmup","0","20260910","25","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1925","264676","733203"
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1776","211436","478556"
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1923","204352","546163"
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1923","173866","531806"
"warmup","0","20260910","25","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1927","202309","591919"
"warmup","0","20260910","26","PLAY_ONE","client_to_host","3","remote_codec","command","172","124693","162494"
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","3","remote_codec","receipt","155","93575","154660"
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1952","268783","764091"
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1803","215894","488335"
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1921","183293","561362"
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1948","197119","610774"
"warmup","0","20260910","26","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1954","162555","542817"
"warmup","0","20260910","27","CHALLENGE","client_to_host","4","remote_codec","command","151","110316","158868"
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","4","remote_codec","receipt","155","76213","106871"
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1930","148599","665276"
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1781","154269","430437"
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1899","197309","486161"
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1928","162294","446156"
"warmup","0","20260910","27","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1932","197880","489858"
"warmup","0","20260910","28","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1925","213580","456204"
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1777","146444","414326"
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1928","179046","425868"
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1925","146805","466074"
"warmup","0","20260910","28","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1924","333485","453610"
"warmup","0","20260910","29","PLAY_ONE","client_to_host","4","remote_codec","command","172","81182","114595"
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","4","remote_codec","receipt","155","68369","99466"
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1952","156272","448269"
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1804","224951","418404"
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1955","153498","452478"
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1923","146054","500688"
"warmup","0","20260910","29","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1949","284524","537957"
"warmup","0","20260910","30","CHALLENGE","client_to_host","5","remote_codec","command","151","84789","98555"
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","5","remote_codec","receipt","155","61986","118021"
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1929","159258","471624"
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1781","137778","364563"
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1932","172623","379381"
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1900","123362","408515"
"warmup","0","20260910","30","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1928","139471","381394"
"warmup","0","20260910","31","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1927","173846","552305"
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1778","151434","455193"
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1926","178214","471533"
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1926","154650","497863"
"warmup","0","20260910","31","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1925","157425","491451"
"warmup","0","20260910","32","PLAY_ONE","client_to_host","5","remote_codec","command","172","87614","164297"
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","5","remote_codec","receipt","155","79038","128220"
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1954","163395","519242"
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1805","157205","389600"
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1953","143549","453850"
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1953","162795","434434"
"warmup","0","20260910","32","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1924","212398","545873"
"warmup","0","20260910","33","CHALLENGE","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1929","144771","400661"
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1780","126016","329076"
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1928","134411","420047"
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1928","137978","703609"
"warmup","0","20260910","33","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1780","221445","372708"
"warmup","0","20260910","34","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1925","149019","471553"
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1776","138088","363170"
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1923","163797","401031"
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1924","136044","364193"
"warmup","0","20260910","34","ADVANCE_ROUND","host_to_recipient","5","remote_codec","snapshot","1776","132949","346348"
"warmup","0","20260910","35","PLAY_ONE","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","1","remote_codec","snapshot","1950","171621","385692"
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","2","remote_codec","snapshot","1803","123271","335448"
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","3","remote_codec","snapshot","1950","206407","356147"
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","4","remote_codec","snapshot","1951","131957","378929"
"warmup","0","20260910","35","PLAY_ONE","host_to_recipient","5","remote_codec","snapshot","1803","140002","452127"
"warmup","0","20260910","36","CHALLENGE","client_to_host","1","remote_codec","command","151","87464","96751"
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","1","remote_codec","receipt","155","59842","92934"
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","1","remote_codec","snapshot","1778","138920","372037"
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","2","remote_codec","snapshot","1778","144691","376586"
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","3","remote_codec","snapshot","1925","136064","443861"
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","4","remote_codec","snapshot","1926","130725","426789"
"warmup","0","20260910","36","CHALLENGE","host_to_recipient","5","remote_codec","snapshot","1778","123722","352150"
"warmup","0","20260910","37","ADVANCE_ROUND","client_to_host","0","host_local_object","command",,,
"warmup","0","20260910","37","ADVANCE_ROUND","host_to_recipient","0","host_local_object","receipt",,,
"warmup","0","20260910","37","ADVANCE_ROUND","host_to_recipient","0","host_local_object","snapshot",,,
"warmup","0","20260910","37","ADVANCE_ROUND","host_to_recipient","1","remote_codec","snapshot","1774","250479","364883"
"warmup","0","20260910","37","ADVANCE_ROUND","host_to_recipient","2","remote_codec","snapshot","1774","124603","405470"
"warmup","0","20260910","37","ADVANCE_ROUND","host_to_recipient","3","remote_codec","snapshot","1919","280095","374541"
"warmup","0","20260910","37","ADVANCE_ROUND","host_to_recipient","4","remote_codec","snapshot","1921","155501","359654"
